filename,c_min,c_max,r_min,r_max
1384.jpeg,55,137,372,454
1385.jpeg,309,731,95,517
1386.jpeg,214,445,147,378
1387.jpeg,388,441,711,764
1387.jpeg,259,332,197,270
1387.jpeg,857,1009,193,345
1387.jpeg,152,222,234,304
1388.jpeg,441,727,269,555
1388.jpeg,669,813,91,235
1388.jpeg,217,372,92,247
139.jpeg,797,861,655,719
139.jpeg,219,360,161,302
139.jpeg,556,658,161,263
1390.jpeg,835,873,416,454
1390a1db8790e2ff.jpg,563,620,190,247
1390a1db8790e2ff.jpg,247,300,217,270
1390a1db8790e2ff.jpg,145,199,487,541
1390a1db8790e2ff.jpg,12,74,208,270
1390a1db8790e2ff.jpg,402,480,7,85
1390a1db8790e2ff.jpg,708,765,153,210
1391.jpeg,326,398,596,668
1391.jpeg,402,506,82,186
1391.jpeg,164,329,182,347
1391.jpeg,707,878,71,242
1392.jpeg,58,111,221,274
1393.jpeg,475,578,135,238
1393.jpeg,776,893,68,185
1395.jpeg,227,281,8,62
1398.jpeg,176,257,363,444
1398.jpeg,29,305,428,704
1398.jpeg,161,287,170,296
1399.jpeg,464,683,161,380
1399.jpeg,540,702,387,549
139b54a4124867ef.jpg,588,644,313,369
139eaecf0eb2cab7.jpg,917,986,397,466
139eaecf0eb2cab7.jpg,340,398,177,235
139eaecf0eb2cab7.jpg,612,871,239,498
13b539c95bc2712a.jpg,779,962,112,295
13b539c95bc2712a.jpg,101,276,147,322
13b539c95bc2712a.jpg,274,341,291,358
13d03d06065216d1.jpg,372,428,269,325
13d03d06065216d1.jpg,314,379,238,303
13d03d06065216d1.jpg,529,603,198,272
13e52e2c0ca991bc.jpg,140,186,177,223
13e52e2c0ca991bc.jpg,514,622,156,264
13e52e2c0ca991bc.jpg,733,864,94,225
13e52e2c0ca991bc.jpg,262,386,70,194
13f14f712cd9cff6.jpg,610,790,159,339
13f14f712cd9cff6.jpg,191,313,319,441
13f14f712cd9cff6.jpg,389,522,216,349
1400.jpeg,425,491,314,380
1400789924e3cd98.jpg,516,667,189,340
1400789924e3cd98.jpg,346,518,132,304
1402.jpeg,261,433,70,242
1403.jpeg,822,950,467,595
1403.jpeg,262,334,139,211
1403.jpeg,705,867,268,430
1403.jpeg,735,797,98,160
1403543246ecac63.jpg,275,322,137,184
1403543246ecac63.jpg,642,717,361,436
1403543246ecac63.jpg,346,411,125,190
1404.jpeg,124,213,91,180
1404.jpeg,733,836,91,194
1404.jpeg,379,457,149,227
1406.jpeg,203,295,102,194
1406.jpeg,613,754,136,277
1406.jpeg,328,453,248,373
1407.jpeg,723,808,287,372
1408.jpeg,508,555,276,323
1409.jpeg,451,513,356,418
140f2352dd04fc55.jpg,162,602,223,663
140f2352dd04fc55.jpg,408,461,815,868
141.jpeg,237,317,195,275
1410.jpeg,738,832,217,311
1410.jpeg,560,719,520,679
1411.jpeg,83,892,62,871
1412.jpeg,541,660,368,487
1412.jpeg,244,379,387,522
1412.jpeg,476,714,513,751
1412.jpeg,270,405,58,193
1412.jpeg,538,620,53,135
1413.jpeg,133,168,2,37
1413.jpeg,48,84,21,57
1413.jpeg,6,51,9,54
1413.jpeg,369,407,30,68
1413.jpeg,495,555,108,168
1414.jpeg,766,803,173,210
1414.jpeg,599,635,181,217
1414.jpeg,967,1016,205,254
1414.jpeg,49,109,497,557
1414.jpeg,708,771,182,245
1414.jpeg,885,988,682,785
1414.jpeg,673,719,137,183
1414.jpeg,296,340,156,200
1415.jpeg,236,275,319,358
1415.jpeg,96,154,414,472
1415.jpeg,470,532,379,441
1415.jpeg,160,221,91,152
1416.jpeg,103,160,570,627
1417.jpeg,448,506,340,398
1417.jpeg,306,585,289,568
1418.jpeg,361,415,702,756
1418.jpeg,263,509,253,499
1419.jpeg,920,957,313,350
1419.jpeg,262,314,358,410
1419.jpeg,53,103,383,433
1419.jpeg,98,146,407,455
1419.jpeg,917,986,344,413
1419.jpeg,313,385,384,456
1419.jpeg,691,782,176,267
142.jpeg,394,839,177,622
1420.jpeg,930,967,162,199
1420.jpeg,655,690,63,98
1420.jpeg,249,286,229,266
1420.jpeg,414,463,365,414
1420.jpeg,223,275,354,406
1420.jpeg,187,222,43,78
1421.jpeg,364,415,608,659
1421.jpeg,729,811,244,326
1423.jpeg,57,296,137,376
1424.jpeg,140,274,75,209
1424.jpeg,747,831,244,328
1424.jpeg,475,610,156,291
1425.jpeg,578,692,763,877
1426.jpeg,605,907,125,427
1426.jpeg,449,521,284,356
1427.jpeg,78,136,341,399
1427.jpeg,352,412,310,370
1428.jpeg,258,336,663,741
1428.jpeg,593,962,245,614
1428c2584d0880b4.jpg,394,476,173,255
1429.jpeg,357,412,695,750
1429.jpeg,419,663,188,432
1429.jpeg,747,818,956,1027
1429.jpeg,762,820,725,783
1430.jpeg,461,517,24,80
1430.jpeg,357,422,28,93
1430.jpeg,571,634,43,106
1431.jpeg,52,184,129,261
1433.jpeg,491,553,259,321
1433.jpeg,788,884,384,480
1434.jpeg,221,895,230,904
1436.jpeg,296,362,280,346
1439.jpeg,184,368,90,274
1439.jpeg,692,880,113,301
1439.jpeg,470,622,263,415
1439.jpeg,671,907,226,462
143e8e7ca370e6e0.jpg,185,294,554,663
143f08b41f0474b7.jpg,273,332,50,109
143f08b41f0474b7.jpg,306,439,121,254
144.jpeg,415,468,836,889
1440.jpeg,564,632,525,593
1440.jpeg,582,661,188,267
1440.jpeg,693,769,134,210
1440.jpeg,295,373,184,262
1440.jpeg,407,488,175,256
1440.jpeg,904,976,247,319
1441bf3f01a4ab74.jpg,787,898,194,305
1442.jpeg,355,447,870,962
1442.jpeg,332,690,147,505
14431ebc8e636618.jpg,696,776,130,210
14431ebc8e636618.jpg,530,607,134,211
14431ebc8e636618.jpg,306,418,105,217
14431ebc8e636618.jpg,153,271,115,233
14431ebc8e636618.jpg,757,832,147,222
1444.jpeg,456,504,650,698
1444.jpeg,474,670,469,665
1444.jpeg,363,599,112,348
1446.jpeg,433,707,218,492
1446.jpeg,794,843,950,999
1447.jpeg,589,746,59,216
1447.jpeg,327,410,256,339
1447c922aa208a70.jpg,931,974,441,484
1447c922aa208a70.jpg,974,1014,438,478
1447c922aa208a70.jpg,139,244,281,386
1449.jpeg,129,736,188,795
145.jpeg,131,203,460,532
145.jpeg,214,274,236,296
145.jpeg,119,206,516,603
1450.jpeg,607,692,97,182
1451.jpeg,341,826,319,804
1453.jpeg,320,378,50,108
1453.jpeg,222,282,125,185
1453.jpeg,417,480,35,98
1453.jpeg,137,203,35,101
1453.jpeg,531,602,46,117
1454.jpeg,274,750,168,644
1457.jpeg,178,843,383,1048
1458.jpeg,709,764,125,180
1458.jpeg,327,396,9,78
1458.jpeg,689,762,38,111
1458.jpeg,177,268,154,245
1458.jpeg,793,893,82,182
1458.jpeg,531,607,34,110
1459.jpeg,814,875,98,159
1459.jpeg,848,915,33,100
146.jpeg,414,452,172,210
146.jpeg,919,959,252,292
146.jpeg,634,687,203,256
146.jpeg,822,894,265,337
1460.jpeg,548,738,1341,1531
1460.jpeg,535,668,1094,1227
1460.jpeg,273,832,254,813
1461.jpeg,262,691,367,796
1462.jpeg,776,833,171,228
1462.jpeg,182,242,62,122
1463.jpeg,285,820,230,765
1464.jpeg,504,587,179,262
1464.jpeg,964,1017,371,424
1465.jpeg,495,562,740,807
1465.jpeg,480,543,417,480
1466.jpeg,941,1021,244,324
1467.jpeg,129,277,146,294
1468.jpeg,466,584,311,429
1469.jpeg,61,305,138,382
1469.jpeg,654,949,124,419
1469.jpeg,329,664,168,503
147.jpeg,505,595,153,243
147.jpeg,650,757,211,318
147.jpeg,321,410,80,169
1470.jpeg,702,787,237,322
1470.jpeg,264,374,116,226
1470.jpeg,691,793,129,231
1470.jpeg,835,920,571,656
1470.jpeg,259,377,222,340
1470.jpeg,640,676,733,769
1470.jpeg,30,93,610,673
1471.jpeg,417,583,85,251
1472.jpeg,600,655,60,115
1472.jpeg,400,499,108,207
1473.jpeg,697,799,833,935
1473.jpeg,426,688,382,644
1474.jpeg,297,491,129,323
1475.jpeg,875,936,764,825
1475.jpeg,708,754,120,166
1475.jpeg,128,264,232,368
1475.jpeg,547,695,87,235
1475.jpeg,187,239,139,191
1476.jpeg,820,883,216,279
1477.jpeg,318,462,181,325
1477.jpeg,556,713,82,239
1478.jpeg,482,587,516,621
1478.jpeg,679,854,580,755
1478.jpeg,554,710,97,253
1478.jpeg,396,569,70,243
1479.jpeg,723,802,133,212
1479.jpeg,168,324,98,254
148.jpeg,794,832,367,405
148.jpeg,605,661,451,507
148.jpeg,634,696,988,1050
148.jpeg,62,125,762,825
148.jpeg,64,124,727,787
148.jpeg,324,478,34,188
148.jpeg,113,167,412,466
148.jpeg,48,112,534,598
1480.jpeg,168,227,304,363
1481.jpeg,247,419,109,281
1481.jpeg,583,766,222,405
1481.jpeg,625,717,728,820
1482.jpeg,644,784,47,187
1482.jpeg,290,425,59,194
1483.jpeg,675,816,62,203
1483.jpeg,162,298,74,210
1484.jpeg,433,578,358,503
1485.jpeg,296,453,169,326
1485.jpeg,563,728,77,242
1487.jpeg,448,636,336,524
1487.jpeg,413,618,94,299
1488.jpeg,379,499,204,324
1488.jpeg,521,631,784,894
1490.jpeg,863,931,132,200
1491.jpeg,697,846,79,228
1491.jpeg,203,344,98,239
1492.jpeg,656,806,79,229
1492.jpeg,217,373,86,242
1493.jpeg,149,210,629,690
1493.jpeg,270,415,268,413
1493.jpeg,652,796,111,255
1494.jpeg,115,761,338,984
1495.jpeg,484,539,220,275
1496.jpeg,855,909,229,283
1496.jpeg,398,465,497,564
1496.jpeg,647,681,219,253
1497.jpeg,290,491,69,270
1497.jpeg,643,822,128,307
1498.jpeg,672,853,85,266
1498.jpeg,277,450,106,279
1499.jpeg,152,299,58,205
1499.jpeg,321,447,94,220
1499.jpeg,811,974,63,226
149f142064c935b6.jpg,455,508,297,350
149f142064c935b6.jpg,400,461,358,419
149f142064c935b6.jpg,394,450,316,372
149f142064c935b6.jpg,451,506,316,371
14c862f07ca54811.jpg,151,494,240,583
14f4af4434ba938d.jpg,183,376,259,452
14f4af4434ba938d.jpg,551,730,149,328
15.jpeg,638,713,469,544
15.jpeg,375,456,464,545
1500.jpeg,380,535,59,214
1501.jpeg,440,607,93,260
1503.jpeg,381,634,110,363
1504.jpeg,138,231,52,145
1504.jpeg,810,912,66,168
1504.jpeg,536,653,61,178
1505.jpeg,445,655,72,282
1506.jpeg,444,622,134,312
1508.jpeg,350,522,523,695
1508.jpeg,135,284,77,226
1508.jpeg,186,358,76,248
1508.jpeg,596,783,104,291
1509.jpeg,609,739,107,237
1509.jpeg,345,500,124,279
151.jpeg,81,147,198,264
151.jpeg,523,621,156,254
1510.jpeg,336,544,174,382
1511.jpeg,83,373,58,348
1512.jpeg,676,832,98,254
1512.jpeg,175,360,135,320
1513.jpeg,464,523,406,465
1513.jpeg,308,381,277,350
1514.jpeg,254,498,214,458
1516.jpeg,547,799,32,284
1516.jpeg,398,510,414,526
1517.jpeg,861,916,82,137
1517.jpeg,306,473,175,342
1517.jpeg,215,483,51,319
1518.jpeg,444,583,202,341
152.jpeg,925,984,242,301
152.jpeg,710,782,268,340
152.jpeg,442,572,115,245
1520.jpeg,450,515,932,997
1520.jpeg,472,570,269,367
1520.jpeg,384,472,437,525
1520.jpeg,396,464,501,569
1520.jpeg,641,760,482,601
1521.jpeg,366,432,825,891
1521.jpeg,276,368,856,948
1521.jpeg,527,587,814,874
1521.jpeg,732,812,874,954
1521.jpeg,280,375,96,191
1521.jpeg,679,741,778,840
1521.jpeg,949,1014,783,848
1521.jpeg,113,176,786,849
1521.jpeg,809,885,801,877
1522.jpeg,156,193,552,589
1522.jpeg,754,821,61,128
1522.jpeg,593,658,68,133
1522.jpeg,571,662,19,110
1523.jpeg,207,326,29,148
1523.jpeg,562,680,128,246
1525.jpeg,274,695,81,502
1528.jpeg,437,506,443,512
1528.jpeg,178,247,178,247
1529.jpeg,407,495,849,937
153.jpeg,471,579,433,541
153.jpeg,470,608,277,415
153.jpeg,606,709,588,691
1530.jpeg,546,604,771,829
1531.jpeg,695,754,149,208
1532.jpeg,589,634,515,560
1532.jpeg,588,728,184,324
1533.jpeg,158,400,58,300
1533.jpeg,139,371,411,643
1533.jpeg,205,438,424,657
1534.jpeg,480,571,314,405
1534.jpeg,326,686,210,570
1535.jpeg,295,810,252,767
1535.jpeg,189,289,368,468
1536.jpeg,341,657,103,419
1536.jpeg,234,292,289,347
1537.jpeg,452,669,546,763
1539.jpeg,521,641,206,326
1539.jpeg,683,747,634,698
1539.jpeg,636,733,463,560
154.jpeg,924,972,387,435
154.jpeg,335,392,387,444
154.jpeg,950,1021,378,449
1540.jpeg,654,725,161,232
1541.jpeg,251,295,111,155
1541.jpeg,340,389,303,352
1541.jpeg,761,823,323,385
1541.jpeg,288,340,118,170
1541.jpeg,267,335,299,367
1541.jpeg,753,808,100,155
1541.jpeg,876,923,143,190
1541.jpeg,48,134,22,108
1542.jpeg,539,810,324,595
1542.jpeg,179,252,476,549
1543.jpeg,476,589,364,477
1546.jpeg,720,786,688,754
1546.jpeg,162,222,1110,1170
1546.jpeg,199,262,1210,1273
1547.jpeg,533,611,139,217
1548.jpeg,335,895,384,944
155.jpeg,304,479,63,238
1550.jpeg,496,959,155,618
1553.jpeg,966,1018,1166,1218
1553.jpeg,359,559,401,601
1553.jpeg,44,256,867,1079
1553.jpeg,45,212,1026,1193
1556.jpeg,432,535,130,233
1556.jpeg,492,647,712,867
1556.jpeg,261,405,309,453
1557.jpeg,883,933,264,314
1557.jpeg,203,311,80,188
1558.jpeg,816,867,1095,1146
1560.jpeg,429,624,461,656
1560.jpeg,422,715,175,468
1561.jpeg,488,526,794,832
1561.jpeg,372,416,310,354
1563.jpeg,838,902,181,245
1564.jpeg,521,577,110,166
1564.jpeg,616,675,131,190
1564.jpeg,364,421,98,155
1565.jpeg,309,363,401,455
1565.jpeg,754,814,98,158
1565.jpeg,152,298,386,532
1565c48ee86c00dd.jpg,217,353,387,523
1567.jpeg,742,787,171,216
1568.jpeg,154,282,298,426
1568.jpeg,420,542,352,474
1568.jpeg,662,716,350,404
1569.jpeg,597,677,187,267
156e4fc953b817b9.jpg,639,720,198,279
156e4fc953b817b9.jpg,221,311,255,345
156e4fc953b817b9.jpg,428,515,289,376
156e4fc953b817b9.jpg,497,611,423,537
1570.jpeg,502,548,454,500
1571.jpeg,546,608,153,215
1571.jpeg,284,343,168,227
1572.jpeg,309,425,149,265
1572.jpeg,38,94,126,182
1572.jpeg,160,611,497,948
1572.jpeg,393,557,338,502
1573.jpeg,215,273,164,222
1573.jpeg,258,311,169,222
1573.jpeg,527,576,226,275
1573.jpeg,852,918,198,264
1573.jpeg,350,409,170,229
1573.jpeg,154,204,188,238
1573.jpeg,617,681,178,242
1573.jpeg,397,457,182,242
1574.jpeg,139,175,93,129
1574.jpeg,220,404,202,386
1574.jpeg,435,896,185,646
1574.jpeg,32,150,10,128
1574.jpeg,266,366,357,457
1575.jpeg,358,411,1015,1068
1575.jpeg,500,597,255,352
1575.jpeg,565,666,84,185
1576.jpeg,480,542,295,357
1577.jpeg,383,575,121,313
1580.jpeg,582,722,151,291
1584.jpeg,421,475,69,123
1584.jpeg,498,558,145,205
1584.jpeg,691,752,137,198
1584.jpeg,545,602,104,161
1584.jpeg,325,387,141,203
1584.jpeg,76,154,88,166
1584.jpeg,859,937,119,197
1586.jpeg,366,453,60,147
1587.jpeg,765,825,274,334
1587.jpeg,792,849,89,146
1587.jpeg,483,540,255,312
1587.jpeg,873,928,198,253
1587.jpeg,229,298,222,291
1587.jpeg,570,641,481,552
1587.jpeg,34,130,7,103
1587.jpeg,608,664,120,176
159.jpeg,512,577,224,289
1590.jpeg,782,867,659,744
1591.jpeg,527,585,242,300
1592.jpeg,251,749,352,850
1594.jpeg,724,783,911,970
1594.jpeg,836,957,334,455
1596.jpeg,640,839,103,302
1596.jpeg,185,344,354,513
1598.jpeg,397,473,656,732
1598.jpeg,569,641,312,384
1598.jpeg,613,716,496,599
15be15004cbd0f5a.jpg,277,328,421,472
15d472b07a66c7bf.jpg,313,407,409,503
15d472b07a66c7bf.jpg,238,365,256,383
15dcd8bd5f87f58a.jpg,330,415,221,306
15eebeee2bdb363e.jpg,660,981,62,383
15eebeee2bdb363e.jpg,513,683,57,227
15f88e9e2ecf3af4.jpg,720,779,627,686
15f88e9e2ecf3af4.jpg,311,643,205,537
160.jpeg,436,518,220,302
1601.jpeg,163,227,380,444
1601.jpeg,134,638,276,780
1604.jpeg,235,407,425,597
1605.jpeg,288,433,174,319
1608.jpeg,62,116,254,308
1608.jpeg,62,119,155,212
1608.jpeg,586,644,449,507
1609.jpeg,550,595,238,283
1609c9413e120812.jpg,464,871,94,501
161.jpeg,183,266,94,177
161.jpeg,328,405,151,228
161.jpeg,719,797,112,190
161.jpeg,33,116,96,179
161.jpeg,844,931,171,258
161.jpeg,591,665,137,211
161.jpeg,446,508,191,253
1610.jpeg,303,565,544,806
1614.jpeg,602,747,285,430
1614.jpeg,397,534,25,162
1614.jpeg,882,1008,51,177
1614.jpeg,573,719,47,193
1614.jpeg,162,311,62,211
1616.jpeg,305,404,334,433
1617.jpeg,418,455,317,354
1617.jpeg,482,516,322,356
1617.jpeg,365,400,412,447
1617.jpeg,695,733,340,378
1617.jpeg,540,577,290,327
1617.jpeg,748,790,313,355
1618.jpeg,446,487,254,295
1618.jpeg,194,298,55,159
1618.jpeg,515,620,77,182
1618.jpeg,357,456,101,200
1618.jpeg,680,783,94,197
1618.jpeg,392,448,227,283
1619.jpeg,392,771,211,590
162.jpeg,379,417,189,227
162.jpeg,267,304,94,131
162.jpeg,366,405,384,423
162.jpeg,765,809,137,181
162.jpeg,753,791,335,373
162.jpeg,804,840,141,177
162.jpeg,142,179,101,138
162.jpeg,165,210,384,429
162.jpeg,981,1018,240,277
162.jpeg,387,436,345,394
162.jpeg,307,347,205,245
162.jpeg,910,944,150,184
162.jpeg,615,652,112,149
162.jpeg,978,1015,151,188
162.jpeg,518,558,256,296
162.jpeg,766,805,186,225
162.jpeg,53,92,305,344
162.jpeg,561,604,301,344
162.jpeg,248,282,163,197
162.jpeg,335,372,163,200
162.jpeg,270,322,363,415
162.jpeg,669,714,436,481
162.jpeg,966,1002,90,126
162.jpeg,244,301,396,453
162.jpeg,95,143,224,272
162.jpeg,762,813,492,543
162.jpeg,904,951,226,273
162.jpeg,239,303,459,523
162.jpeg,100,161,415,476
162.jpeg,225,263,309,347
162.jpeg,144,196,503,555
162.jpeg,257,293,263,299
162.jpeg,276,322,292,338
162.jpeg,681,758,476,553
162.jpeg,721,757,83,119
162.jpeg,472,506,36,70
1620.jpeg,754,788,1,35
1620.jpeg,106,151,63,108
1620.jpeg,376,413,68,105
1620.jpeg,284,325,131,172
1620.jpeg,236,288,57,109
1620.jpeg,113,152,110,149
1620.jpeg,452,530,242,320
1620.jpeg,482,548,78,144
1620.jpeg,45,140,210,305
1620.jpeg,792,863,119,190
1620.jpeg,466,626,480,640
1620.jpeg,200,261,142,203
1620.jpeg,58,94,40,76
1620.jpeg,307,342,96,131
1620.jpeg,61,116,100,155
1622.jpeg,318,534,91,307
1623.jpeg,228,488,231,491
1624.jpeg,297,361,428,492
1624.jpeg,853,913,612,672
16245ffa89d522e3.jpg,278,355,288,365
16245ffa89d522e3.jpg,390,465,294,369
1625.jpeg,332,387,607,662
1625.jpeg,218,309,237,328
1626.jpeg,87,140,667,720
1627.jpeg,282,317,175,210
1627.jpeg,508,546,136,174
1629.jpeg,419,506,463,550
1629.jpeg,630,717,478,565
163.jpeg,420,578,199,357
